Time,BTC / USD Denominated Closing Price,BTC / MVRV (Market Cap / Realized Market Cap),BTC / 30 Day Volatility,BTC / 180 Day Volatility
16/04/2019,5205.962957,1.19224124,0.034863692,0.036356578
17/04/2019,5226.352215,1.1961381,0.034841055,0.036358454
18/04/2019,5278.50234,1.20765693,0.034838178,0.036365845
19/04/2019,5289.951219,1.20719787,0.034862277,0.036366286
20/04/2019,5313.973262,1.21246475,0.03461249,0.036368683
21/04/2019,5295.733828,1.20835451,0.03466757,0.036369069
22/04/2019,5383.799975,1.22794551,0.03463724,0.036391489
23/04/2019,5544.862712,1.2632969,0.034725426,0.036462121
24/04/2019,5431.94792,1.238908,0.03486251,0.036491793
25/04/2019,5127.673167,1.17030753,0.037028338,0.036735649
26/04/2019,5150.164661,1.17673094,0.036869619,0.036737988
27/04/2019,5181.807764,1.18413668,0.03680038,0.036706719
28/04/2019,5148.669615,1.17650667,0.03683956,0.036708402
29/04/2019,5148.800493,1.17708337,0.036843476,0.036705245
30/04/2019,5266.618203,1.20333737,0.036917285,0.036744387
01/05/2019,5315.175329,1.21799733,0.036915021,0.036752022
02/05/2019,5393.129376,1.23567987,0.020947597,0.036770094
03/05/2019,5658.430388,1.2951638,0.022455716,0.036934583
04/05/2019,5774.712429,1.32099457,0.022470452,0.036967526
05/05/2019,5728.351702,1.30956777,0.022300847,0.036968465
06/05/2019,5691.688374,1.29939268,0.022384415,0.0369635
07/05/2019,5825.744893,1.32870246,0.022215095,0.036991996
08/05/2019,5931.800595,1.35126305,0.02221574,0.037008002
09/05/2019,6150.140445,1.39928506,0.022618639,0.037106945
10/05/2019,6357.463494,1.44472955,0.022983155,0.037189449
11/05/2019,7325.08286,1.6543368,0.031796379,0.038658544
12/05/2019,6942.623175,1.56569495,0.033998592,0.038865238
13/05/2019,7798.905736,1.74753483,0.03900987,0.038807811
14/05/2019,7955.557682,1.77133721,0.039022042,0.03882596
15/05/2019,8215.206838,1.81667469,0.038514984,0.038883683
16/05/2019,7862.071602,1.72799889,0.039917957,0.039035592
17/05/2019,7326.920682,1.61073752,0.042760118,0.039402811
18/05/2019,7277.987563,1.59950822,0.042885595,0.037786126
19/05/2019,8219.742787,1.80201739,0.047380689,0.03797743
20/05/2019,7981.139379,1.74723194,0.048033872,0.037880273
21/05/2019,7983.808477,1.74497388,0.047992762,0.037625095
22/05/2019,7667.902115,1.67542929,0.048990588,0.037763472
23/05/2019,7897.471294,1.72268374,0.048990864,0.036673766
24/05/2019,7987.100368,1.73899884,0.048608956,0.036598429
25/05/2019,8061.591761,1.75307893,0.04676268,0.036239224
26/05/2019,8731.524956,1.89396436,0.048174792,0.036654813
27/05/2019,8816.786708,1.90714924,0.048149753,0.035824845
28/05/2019,8719.125848,1.88105961,0.048239015,0.035842058
29/05/2019,8655.488506,1.84071984,0.04834969,0.03548059
30/05/2019,8271.621963,1.75787076,0.049667604,0.035553482
31/05/2019,8556.222186,1.81476063,0.049770933,0.035603606
01/06/2019,8554.80733,1.81246057,0.049856833,0.035235754
02/06/2019,8744.353745,1.8504971,0.049493964,0.035254556
03/06/2019,8173.401271,1.72701182,0.051687979,0.035444279
04/06/2019,7649.939332,1.62636908,0.053507057,0.035561174
05/06/2019,7798.544466,1.65612566,0.053446485,0.035419862
06/06/2019,7776.713326,1.651342,0.053443534,0.035421654
07/06/2019,8023.950093,1.70183629,0.053570139,0.035389097
08/06/2019,7939.805155,1.6835165,0.05346453,0.035273697
09/06/2019,7634.065751,1.61842434,0.053946442,0.035385427
10/06/2019,7993.302539,1.69111483,0.048173953,0.035499562
11/06/2019,7922.483627,1.67511723,0.047042813,0.035288437
12/06/2019,8146.756125,1.72008481,0.042323875,0.035283901
13/06/2019,8232.777341,1.73649236,0.042217492,0.035278832
14/06/2019,8698.004815,1.82901577,0.042994733,0.035472328
15/06/2019,8850.584816,1.85878621,0.04219045,0.034904255
16/06/2019,9019.517007,1.88896018,0.039843076,0.034793058
17/06/2019,9340.572189,1.9511578,0.040077402,0.03486249
18/06/2019,9047.132744,1.88755922,0.034521404,0.03430878
19/06/2019,9285.055677,1.93150882,0.034194917,0.034026197
20/06/2019,9546.719778,1.98086596,0.034431142,0.034007762
21/06/2019,10083.48631,2.08422475,0.03439499,0.034200336
